123;214854080;2.260583416666667
244;643078800;2.2575183333333335
364;643078800;2.0079516666666666
491;643078800;1.7346731666666668
596;214833802;1.2066419166666666
731;214833802;1.2344736666666667
833;643078800;1.8470391666666666
981;214531505;1.0940611666666666
1061;214717003;1.0241986666666667
1199;214838308;1.6977799999999998
1331;214826625;0.8177564999999999
1464;214532623;1.1888370833333335
1541;643078800;3.0633652500000004
1667;643078800;4.5692908333333335
1819;214717003;0.8730414166666667
1943;214717003;1.947458333333333
2122;643078800;1.4774285
2302;214834873;1.4443240833333335
2397;214838390;4.309899499999999
2514;214514272;1.55777425
2661;214712235;1.5905335833333334
2786;214848729;0.9463344166666666
2933;214532623;1.1930133333333333
3056;214594680;3.3929562500000006
3081;214717003;2.46912025
3202;214717003;1.2060486666666665
3334;643078800;2.7810824166666666
3468;643078800;3.5134725000000007
3638;214848729;1.0748329166666666
3773;643078800;2.067816833333333
3883;643078800;1.4355450833333334
4013;643078800;1.0436530833333333
4199;643078800;2.1999821666666666
4246;643078800;2.95969125
4466;214850994;2.9216105
4606;214533538;1.4869019166666666
4668;214829021;1.2856078333333334
4792;214551913;1.3148845833333334
4907;214532623;2.4090135000000004
5024;214829861;1.1047895
5213;214642779;2.0050968333333334
5332;214839939;1.1681461666666666
5571;214582391;3.5203616666666666
5728;214859242;1.1288201666666666
5867;643078800;1.896847083333333
5993;214696824;4.202675416666667
6142;214584962;1.24179175
6163;214832730;1.716069
6303;643078800;1.63560325
6404;214827009;1.0427013333333333
6531;214837382;1.3612361666666666
6664;214848729;1.1934260833333334
6787;643078800;1.453862
6949;643078800;1.8074854166666665
7087;214701212;1.6162496666666668
7274;214652964;0.9559653333333333
7392;214827009;0.9936356666666667
7542;214833802;0.5373899666666667
7679;214571893;1.9780155
7767;214827026;0.62141475
7902;643078800;2.027055
8024;214586940;1.7195360000000002
8144;214843560;1.36650175
8256;214613638;0.8908094999999999
8396;643078800;1.9949372499999998
8534;214827009;1.1882500833333334
8612;214701212;2.3272301666666664
8669;214560420;1.50625475
8813;214849052;1.06218225
8931;214717003;2.2705705833333334
9083;643078800;1.7130973333333332
9202;214678389;1.3570802499999999
9336;643078800;1.3508097499999998
9456;214582387;0.7901024166666666
9583;214838308;2.063422166666667
9703;214508942;1.0467228333333334
9813;214640394;2.537194333333333
9944;214833802;0.97541325
10049;214596105;3.3079256666666668
10182;214832730;0.6150295
10294;643078800;2.9964430833333333
10431;214640394;1.0288771666666667
10529;214833802;1.17345975
10669;214832730;0.9995415000000001
10778;643078800;1.9062274999999997
10896;214718387;1.0873275833333333
11022;214718387;1.0754628333333334
11142;214583190;1.1538074999999999
11336;643078800;1.7940731666666665
11471;214829707;1.4337485833333332
11609;214832730;1.1628953333333332
11729;643078800;1.83998625
11987;214826700;0.5150471166666667
12144;214552483;1.8714724166666665
12286;643078800;3.0022080833333336
12328;214644525;1.2164109166666666
